     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
16.10.2019; ;17; 5;31;38; 9;12;--;--;8;1542372;742702; 20.690.018,00;   Jackpot; 1.324.161,10;         1;   740.118,20;        62;     5.968,60;       489;     2.270,30;     2.938;       125,90;    25.740;        28,70;    49.224;        15,00;   435.232;         7,60;   323.933;         5,00
19.10.2019; ;39; 7;38; 4;33;11;--;--;9;0781465;021360; 42.823.526,00;   Jackpot; 4.064.866,70;   Jackpot; 1.539.977,70;        86;     8.953,30;       905;     2.552,40;     5.047;       152,50;    45.013;        34,20;    93.692;        16,40;   838.300;         8,20;   654.256;         5,00
23.10.2019; ; 7;16;19;31;26; 1;--;--;5;9013559;307402; 21.572.219,00;         1; 5.445.488,70;         1; 2.305.535,90;        54;     7.088,50;       626;     1.834,40;     3.475;       110,10;    28.454;        26,90;    54.642;        14,00;   447.557;         7,60;   349.981;         5,00
26.10.2019; ; 1;17;44; 2;37;11;--;--;6;1026825;221773; 41.864.811,00;   Jackpot; 2.679.347,90;         2;   761.310,30;        42;    18.126,40;       493;     4.632,70;     3.529;       215,70;    30.922;        49,20;    77.548;        19,60;   662.175;        10,30;   605.370;         5,00
30.10.2019; ;11;28;48;23;44;22;--;--;9;3321988;910332; 21.347.644,00;   Jackpot; 4.045.597,10;   Jackpot;   805.738,70;        34;    11.849,00;       288;     4.196,50;     1.712;       235,30;    16.512;        48,70;    32.046;        25,10;   310.063;        11,60;   250.037;         5,00
02.11.2019; ;21; 6;41;15;25;17;--;--;3;0372520;981824; 43.634.868,00;   Jackpot; 6.838.228,60;   Jackpot; 2.394.074,40;        90;     8.824,00;       835;     2.853,20;     5.269;       150,70;    44.670;        35,50;    89.195;        17,80;   757.962;         9,40;   628.289;         5,00
06.11.2019; ;11;39;46;45;32; 7;--;--;4;1817643;070359; 22.715.248,00;   Jackpot; 8.292.004,40;         1; 3.229.161,70;        33;    12.652,80;       318;     3.939,00;     2.392;       174,50;    21.053;        39,60;    39.816;        20,90;   357.376;        10,50;   310.595;         5,00
09.11.2019; ; 9;33;40;44;28;31;--;--;7;4329446;634728; 45.514.725,00;   Jackpot;11.204.946,80;         6;   268.557,60;       112;     7.193,50;       753;     3.209,80;     5.444;       147,90;    40.456;        39,80;    99.425;        16,20;   725.584;         9,90;   746.192;         5,00
13.11.2019; ;17;44;38;20;18;29;--;--;0;3281466;631291; 23.667.602,00;   Jackpot;12.719.673,30;   Jackpot;   915.459,90;        21;    21.796,60;       247;     5.559,40;     1.365;       335,30;    16.030;        57,10;    29.004;        31,50;   341.794;        12,00;   232.895;         5,00
16.11.2019; ;47;25; 4; 1;28;16;--;--;1;3405527;550903; 46.954.888,00;         1;18.415.305,10;        --;           --;        79;    11.234,50;       689;     3.864,40;     3.774;       235,10;    40.089;        44,20;    71.096;        24,90;   732.402;        10,90;   544.348;         5,00
20.11.2019; ;10;18; 2;42;31; 7;--;--;0;4710290;036718; 20.781.025,00;         1; 1.329.985,60;         1;   793.067,10;        44;     9.012,10;       514;     2.314,30;     2.166;       183,00;    26.268;        30,10;    32.779;        24,10;   401.777;         8,80;   225.971;         5,00
23.11.2019; ;36;24; 5;28;11;26;--;--;5;8120188;539276; 42.257.837,00;   Jackpot; 2.704.501,50;         1; 1.509.652,60;       114;     6.621,20;       716;     3.162,60;     5.596;       134,80;    41.165;        36,60;    96.002;        15,70;   729.063;         9,30;   665.578;         5,00
27.11.2019; ;41;40; 1;20;12;33;--;--;9;8677537;109282; 21.129.982,00;   Jackpot; 4.056.820,30;         1;   792.601,20;        24;    16.512,50;       197;     6.035,00;     1.431;       276,90;    14.159;        55,90;    32.338;        24,50;   311.959;        11,40;   257.332;         5,00
30.11.2019; ; 5;33;47;38;43;42;--;--;5;5276571;988468; 44.205.377,00;   Jackpot; 6.885.964,40;         1; 1.615.339,40;        92;     8.779,00;       845;     2.867,40;     5.020;       160,80;    37.657;        42,80;    86.795;        18,60;   674.589;        10,70;   624.030;         5,00
04.12.2019; ;48;46;12;35;45;13;--;--;2;0505674;769000; 24.774.287,00;   Jackpot; 8.471.518,70;   Jackpot;   927.207,40;        29;    15.986,30;       280;     4.967,10;     2.030;       228,30;    16.255;        57,00;    39.502;        23,40;   336.654;        12,30;   305.903;         5,00
07.12.2019; ;13;11;20;19; 2;43;--;--;4;0381205;128913; 49.139.580,00;   Jackpot;11.616.451,80;         4;   687.685,20;        65;    14.027,10;       676;     4.046,30;     4.443;       205,20;    41.463;        43,90;    84.099;        21,60;   798.117;        10,20;   637.904;         5,00
11.12.2019; ;25;27;36;45;14;32;--;--;5;4747229;098387; 24.769.628,00;   Jackpot;13.201.707,90;         2;   457.367,80;        46;     9.942,70;       271;     5.063,10;     2.190;       208,80;    17.942;        50,90;    41.216;        22,10;   347.674;        11,80;   330.440;         5,00
14.12.2019; ; 4;20;31;16;38;34;--;--;8;6522904;557439; 48.680.964,00;   Jackpot;16.317.289,50;        11;   161.714,60;       221;     4.024,50;     1.639;     1.628,00;     6.405;       138,80;    53.182;        33,40;    97.210;        18,20;   802.225;         9,90;   687.257;         5,00
18.12.2019; ;25;42; 6;48;20;19;--;--;4;4010234;525130; 26.734.071,00;   Jackpot;18.028.270,00;   Jackpot;   992.282,40;        23;    21.571,30;       298;     4.994,70;     2.121;       233,90;    20.065;        49,40;    43.314;        22,90;   406.273;        10,90;   346.646;         5,00
21.12.2019; ;27; 4;13;14;35;20;--;--;5;2795013;955842; 52.452.550,00;   Jackpot;21.385.233,20;         2; 1.463.173,70;        51;    18.961,40;       553;     5.246,10;     4.060;       238,10;    33.256;        58,10;    83.904;        23,00;   690.657;        12,60;   705.732;         5,00
25.12.2019; ;47;41;33;36;22;17;--;--;2;6713899;555712; 28.883.824,00;   Jackpot;23.233.797,90;         2;   546.286,80;        46;    11.875,80;       488;     3.358,30;     2.524;       216,40;    25.435;        42,90;    45.639;        23,90;   465.721;        10,50;   333.522;         5,00
28.12.2019; ;12;19; 7;18;24;23;--;--;2;4139654;854852; 51.674.421,00;   Jackpot;26.540.960,80;         2;   940.113,30;        96;     9.792,80;     1.241;     2.272,60;     6.001;       156,60;    62.591;        30,00;   109.357;        17,10; 1.104.307;         7,60;   745.556;         5,00

Spieleinsätze und Quoten in EUR

Alle Angaben ohne Gewähr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
01.01.2020; ;42;17;44;13; 7;37;--;--;8;7960045;019090; 30.724.801,00;   Jackpot;28.507.348,00;   Jackpot; 1.133.658,30;        51;    11.114,20;       657;     2.588,20;     3.371;       168,10;    31.433;        36,00;    58.543;        19,30;   537.486;         9,40;   411.886;         5,00
04.01.2020; ;30; 7;27; 1;18;13;--;--;1;9338029;730064; 60.588.904,00;         1;32.385.037,80;         6;   565.208,00;       183;     6.168,20;     1.825;     1.855,50;     7.602;       148,40;    79.359;        28,40;   119.770;        18,80; 1.214.294;         8,30;   768.172;         5,00
08.01.2020; ;35;11;25; 3; 2;27;--;--;2;4196431;973324; 22.637.554,00;         1; 1.448.803,40;         8;   104.809,20;        48;     8.734,10;       407;     3.090,10;     2.483;       168,80;    23.793;        35,20;    41.984;        19,90;   419.663;         8,90;   297.047;         5,00
11.01.2020; ;37;48;19;28;42;10;--;--;9;7355820;360520; 43.738.578,00;   Jackpot; 2.799.268,90;         2;   811.925,00;        79;    10.277,50;       743;     3.278,20;     4.257;       190,70;    38.006;        42,70;    73.577;        22,00;   670.674;        10,80;   566.304;         5,00
15.01.2020; ; 2;24; 8;46;31;43;--;--;4;3886279;816858; 22.075.449,00;         1; 4.212.097,60;         3;   274.713,10;        39;    10.565,80;       275;     4.495,30;     1.651;       249,50;    15.463;        53,20;    33.904;        24,30;   313.914;        11,80;   276.700;         5,00
18.01.2020; ;12;41;22;43;14;32;--;--;3;0511131;273744; 43.273.774,00;   Jackpot; 2.769.521,50;         3;   537.087,60;        79;    10.197,80;       703;     3.437,90;     3.884;       207,40;    33.186;        48,50;    72.140;        22,30;   605.910;        11,90;   550.947;         5,00
22.01.2020; ;16;41;33;23; 3;47;--;--;4;5032817;772528; 21.592.895,00;   Jackpot; 4.151.466,70;         2;   399.730,30;        35;    11.420,80;       382;     3.139,20;     2.443;       163,60;    22.459;        35,50;    39.807;        20,00;   381.808;         9,40;   283.979;         5,00
25.01.2020; ;30;12; 9;28;34;43;--;--;3;5102385;479739; 44.201.100,00;   Jackpot; 6.980.337,10;         2;   815.736,40;        69;    11.822,20;       567;     4.316,00;     3.965;       205,70;    33.725;        48,30;    75.640;        21,50;   655.995;        11,10;   591.390;         5,00
29.01.2020; ;22;24;48;17;49;39;--;--;0;0189387;488566; 22.556.063,00;   Jackpot; 8.423.925,10;   Jackpot;   868.653,30;        28;    15.511,60;       232;     5.616,20;     1.570;       276,60;    17.037;        50,90;    29.190;        29,70;   343.945;        11,30;   229.582;         5,00
01.02.2020; ;47; 8;42;32;12; 7;--;--;6;3668598;742122; 46.751.636,00;   Jackpot;11.416.029,80;         1; 2.547.685,60;        82;    10.238,00;       690;     3.650,00;     4.745;       176,90;    39.972;        42,00;    94.100;        17,80;   774.600;         9,70;   718.678;         5,00
05.02.2020; ;49;39;13;37;16;31;--;--;7;9567030;761668; 24.669.864,00;         1;12.994.901,00;         2;   434.102,20;        41;    10.587,80;       384;     3.391,40;     3.026;       143,40;    20.154;        43,00;    57.217;        15,10;   387.868;        10,00;   414.803;         5,00
08.02.2020; ;30;36;42;38;10; 1;--;--;3;7240421;500036; 43.751.488,00;   Jackpot; 2.800.095,20;         3;   544.768,60;        35;    23.347,20;       387;     6.334,50;     2.819;       289,80;    25.605;        63,80;    66.519;        24,50;   580.823;        12,60;   546.518;         5,00
12.02.2020; ;49;24;31;41; 2;10;--;--;3;1936760;712445; 22.551.133,00;         1; 4.243.367,70;         2;   411.495,90;        51;     8.068,50;       391;     3.157,20;     2.229;       184,60;    19.665;        41,80;    42.950;        19,10;   372.348;         9,90;   320.475;         5,00
15.02.2020; ; 2;20;40;22; 5;11;--;--;5;6648418;002147; 42.865.092,00;         1; 2.743.365,80;         3;   506.767,50;       146;     5.206,50;     1.062;     2.147,30;     6.967;       109,10;    49.458;        30,70;   105.407;        14,40;   772.465;         8,80;   697.231;         5,00
19.02.2020; ;22;27; 3;11; 7;42;--;--;7;5148904;641631; 20.576.489,00;         1; 1.316.895,20;         5;   139.964,40;       109;     3.210,10;       652;     1.610,00;     4.678;        74,70;    28.656;        24,40;    66.306;        10,50;   422.257;         7,40;   394.625;         5,00
22.02.2020; ;11; 6;31;24;21;32;--;--;0;8928168;650532; 42.067.858,00;   Jackpot; 2.692.342,90;         2;   799.890,50;        53;    15.092,20;       775;     3.096,30;     3.756;       212,90;    46.024;        34,70;    66.116;        24,10;   826.385;         8,70;   468.755;         5,00
26.02.2020; ;47; 5;33; 2;18;45;--;--;7;1766961;572029; 21.005.729,00;   Jackpot; 4.036.709,50;         1;   746.392,70;        48;     7.774,90;       386;     2.900,40;     2.626;       142,10;    19.736;        37,80;    46.364;        16,00;   346.356;         9,60;   338.914;         5,00
29.02.2020; ;29;42;10; 3; 9; 8;--;--;0;7631914;603666; 43.859.709,00;   Jackpot; 6.843.730,80;         1; 1.683.496,80;        66;    12.753,70;       713;     3.541,70;     3.606;       233,40;    43.738;        38,40;    63.589;        26,40;   786.834;         9,60;   457.573;         5,00
04.03.2020; ;22;46;14;19;29;47;--;--;5;3266350;787261; 22.489.135,00;   Jackpot; 8.283.035,40;         2;   416.233,10;        28;    14.865,40;       244;     5.117,60;     1.727;       241,00;    13.468;        61,80;    35.014;        23,70;   280.675;        13,30;   296.120;         5,00
07.03.2020; ; 9;26;36;11;44;16;--;--;0;2251287;101952; 45.009.269,00;         1;11.163.628,60;         6;   289.518,90;        55;    15.791,90;       781;     3.336,30;     3.105;       279,70;    40.251;        43,10;    59.863;        29,00;   754.271;        10,30;   450.581;         5,00
11.03.2020; ;24;23;49;41;47; 7;--;--;5;9723157;728773; 20.491.656,00;   Jackpot; 1.311.465,90;   Jackpot;   739.751,20;        26;    14.225,90;       306;     3.626,20;     2.160;       171,20;    16.836;        43,90;    40.613;        18,20;   334.423;         9,90;   307.370;         5,00
14.03.2020; ;38;49;11;30; 2;19;--;--;2;0254514;326976; 42.600.742,00;   Jackpot; 4.037.913,30;         6;   385.401,50;       117;     6.720,70;       961;     2.454,70;     4.981;       157,80;    46.156;        34,00;    81.188;        19,30;   792.618;         8,90;   569.469;         5,00
18.03.2020; ;19;31;28;13;34;22;--;--;5;2052349;001090; 21.115.003,00;   Jackpot; 5.389.273,40;         1;   767.125,10;        43;     8.920,00;       341;     3.374,40;     2.256;       170,00;    17.702;        43,30;    41.840;        18,30;   338.696;        10,10;   306.978;         5,00
21.03.2020; ;22; 4;36;34;26; 1;--;--;4;7459767;760043; 41.199.308,00;   Jackpot; 8.026.029,10;         1; 1.546.454,30;        54;    14.319,00;       391;     5.932,60;     2.776;       278,50;    24.376;        63,40;    59.299;        26,00;   526.193;        13,20;   499.671;         5,00
25.03.2020; ;11; 6;18;35;21;49;--;--;9;9155590;140109; 20.651.235,00;   Jackpot; 9.347.708,10;         1;   764.836,80;        33;    11.588,40;       329;     3.487,00;     1.856;       206,00;    17.827;        42,90;    35.815;        21,30;   337.215;        10,20;   271.114;         5,00
28.03.2020; ;46;36; 4;39;28; 2;--;--;7;3116471;998080; 41.914.436,00;   Jackpot;12.030.232,00;         1; 1.518.464,90;        49;    15.494,50;       383;     5.946,90;     3.533;       214,80;    25.998;        58,40;    73.817;        20,50;   542.639;        12,50;   618.009;         5,00
01.04.2020; ;15;46;48;39;22; 4;--;--;6;5098761;690660; 22.641.167,00;   Jackpot;13.479.266,60;         1;   834.055,30;        30;    13.900,90;       207;     6.043,80;     1.917;       217,50;    14.736;        56,50;    38.235;        21,80;   297.821;        12,60;   306.199;         5,00
04.04.2020; ;12;24;43;41;17; 9;--;--;1;5265558;405760; 54.214.011,00;         1;16.948.963,30;         3;   670.652,70;       103;     9.766,70;     1.106;     2.728,60;     5.778;       174,10;    56.897;        35,30;   102.446;        19,60; 1.021.760;         8,80;   703.545;         5,00
08.04.2020; ;31;25;22;18;44; 5;--;--;4;6287105;773763; 20.258.880,00;   Jackpot; 1.296.568,30;         2;   374.613,00;        29;    12.917,60;       263;     4.273,10;     1.800;       208,10;    16.836;        44,50;    34.492;        21,70;   320.938;        10,50;   268.122;         5,00
11.04.2020; ;26;29;47;13;18;42;--;--;4;1087027;491842; 41.346.174,00;   Jackpot; 3.942.723,40;         1; 1.555.049,60;        56;    13.884,30;       631;     3.696,60;     3.398;       228,80;    33.191;        46,80;    64.921;        23,90;   616.492;        11,30;   495.287;         5,00
15.04.2020; ;22;24;27;30;11;46;--;--;0;4438407;679016; 20.711.571,00;   Jackpot; 5.268.263,90;         2;   398.368,70;        29;    13.736,80;       334;     3.578,10;     1.437;       277,20;    18.448;        43,10;    28.307;        28,10;   341.938;        10,40;   212.574;         5,00
18.04.2020; ;15;28;42;11;39;35;--;--;3;2874783;599847; 42.540.412,00;         1; 7.990.850,20;         1; 1.585.121,90;        61;    12.992,80;       514;     4.625,80;     3.661;       216,40;    30.406;        52,10;    68.616;        23,10;   588.243;        12,10;   539.280;         5,00
22.04.2020; ;13;29;34; 9;49;39;--;--;7;9068870;862619; 19.988.007,00;   Jackpot; 1.279.232,40;   Jackpot;   709.926,60;        82;     4.328,80;       594;     1.792,70;     3.222;       110,10;    23.436;        30,20;    42.997;        16,50;   301.933;        10,50;   323.101;         5,00
25.04.2020; ; 4;17;19;30;25;11;--;--;4;6443844;224270; 41.399.307,00;   Jackpot; 3.928.788,00;         7;   314.107,00;       201;     3.703,50;     1.661;     1.344,50;     7.205;       103,30;    64.616;        23,00;   103.184;        14,40;   936.744;         7,10;   632.374;         5,00
29.04.2020; ; 1; 5;41;32; 7;36;--;--;9;6498847;918880; 23.881.412,00;   Jackpot; 5.457.198,30;         3;   295.828,80;        26;    17.067,00;       297;     4.482,20;     1.967;       225,50;    18.540;        47,80;    39.163;        22,60;   385.049;        10,30;   307.486;         5,00
02.05.2020; ;10;11;27; 4;49;16;--;--;2;7334540;375091; 43.251.041,00;   Jackpot; 8.225.264,90;         1; 1.597.762,30;        79;    10.112,40;       857;     2.796,50;     4.568;       174,80;    45.990;        34,70;    80.672;        19,80;   817.898;         8,70;   575.966;         5,00
06.05.2020; ;31;19;47;43; 5;34;--;--;5;3951273;482059; 22.656.180,00;   Jackpot; 9.675.260,40;         4;   201.712,70;        82;     4.919,80;       592;     2.044,30;     3.324;       121,30;    24.267;        33,20;    53.039;        15,20;   383.046;         9,40;   361.917;         5,00
09.05.2020; ;36; 2;23; 9;17;22;--;--;7;0337337;350651; 45.069.638,00;   Jackpot;12.559.717,20;         3;   529.715,90;        99;     8.025,90;       709;     3.362,00;     5.077;       156,50;    36.737;        43,20;    97.538;        16,20;   697.632;        10,20;   751.777;         5,00
13.05.2020; ;17;21;46;43;20;12;--;--;4;4467465;016984; 24.390.179,00;   Jackpot;14.120.688,60;   Jackpot;   914.548,80;        25;    18.290,90;       282;     4.864,60;     1.601;       285,60;    15.224;        60,00;    34.949;        26,10;   326.655;        12,50;   297.726;         5,00
16.05.2020; ;47; 8; 3; 6;11;48;--;--;4;4184956;464943; 47.320.854,00;   Jackpot;17.149.223,20;         5;   530.546,90;        84;    10.346,30;       892;     2.922,90;     4.668;       186,10;    46.974;        37,00;    88.979;        19,50;   871.956;         8,90;   650.007;         5,00
20.05.2020; ;42;31;33;45;49; 9;--;--;1;4480391;932254; 26.155.243,00;   Jackpot;18.823.158,70;         1;   985.873,00;        53;     9.300,60;       390;     3.791,80;     2.325;       212,00;    23.919;        41,20;    41.462;        23,70;   446.623;         9,90;   308.991;         5,00
23.05.2020; ;17;35; 1;27;11; 4;--;--;8;8275175;953999; 47.421.701,00;   Jackpot;21.858.147,50;         4;   425.437,90;       109;     7.806,20;     1.023;     2.495,20;     6.010;       141,50;    51.339;        33,10;   102.745;        16,50;   870.799;         8,70;   731.669;         5,00
27.05.2020; ;25;43;47;39; 4;36;--;--;3;3069609;238187; 26.982.748,00;   Jackpot;23.585.043,30;         1;   997.510,30;        27;    18.472,40;       308;     4.858,00;     2.304;       216,40;    19.418;        51,30;    46.190;        21,50;   383.222;        11,70;   357.875;         5,00
30.05.2020; ;42;18;35; 5;33;43;--;--;0;6805200;424343; 51.594.439,00;   Jackpot;26.887.087,30;   Jackpot; 1.994.315,50;        51;    19.552,10;       715;     4.183,80;     3.315;       300,80;    40.213;        49,50;    64.566;        30,80;   762.270;        11,70;   510.404;         5,00
03.06.2020; ;20;25;33;38;31;43;--;--;0;6312665;667301; 34.991.746,00;        --;           --;         1;32.468.743,60;        51;    13.214,40;       607;     3.330,80;     2.714;       248,30;    35.652;        37,80;    48.967;        27,50;   592.197;        10,20;   355.542;         5,00
06.06.2020; ;16;21;25;49;40;18;--;--;1;5951578;225085; 44.157.904,00;   Jackpot; 2.826.105,80;         4;   418.710,10;        48;    17.446,20;       547;     4.592,70;     3.138;       266,80;    31.328;        53,40;    62.097;        26,90;   646.608;        11,60;   500.888;         5,00
10.06.2020; ;36;42;11; 2;20;17;--;--;1;0492235;180174; 22.776.231,00;   Jackpot; 4.283.784,50;         1;   867.757,10;        17;    25.522,20;       390;     3.337,50;     1.648;       263,20;    19.562;        44,30;    32.426;        26,70;   362.292;        10,70;   250.573;         5,00
13.06.2020; ;41;14;36;38;43;20;--;--;5;1116999;233614; 43.533.774,00;   Jackpot; 7.069.946,00;         2;   811.781,20;        53;    15.316,60;       351;     6.938,30;     3.160;       256,80;    23.316;        69,60;    64.422;        25,20;   496.503;        14,70;   549.020;         5,00
17.06.2020; ; 6;29;13;48;38;35;--;--;3;3101240;690407; 23.255.348,00;   Jackpot; 8.558.288,20;   Jackpot;   861.177,60;        40;    10.764,70;       304;     4.249,20;     2.217;       194,20;    17.439;        49,30;    38.377;        22,40;   330.367;        11,70;   305.511;         5,00
20.06.2020; ;14;11; 7; 2;40; 1;--;--;3;2821843;138846; 44.950.906,00;   Jackpot;11.435.146,10;         2; 1.248.793,30;       106;     7.718,90;       890;     2.757,90;     5.374;       152,20;    50.201;        32,50;    93.442;        17,50;   842.503;         8,70;   646.901;         5,00
24.06.2020; ;38; 5;18;34;11;41;--;--;3;4267677;022335; 25.180.308,00;   Jackpot;13.046.685,80;         1;   918.674,90;        47;     9.773,10;       482;     2.858,90;     2.622;       175,10;    23.436;        39,10;    47.579;        19,30;   421.061;         9,80;   358.373;         5,00
27.06.2020; ;42;49;24;27;14;21;--;--;4;9110396;250277; 45.722.461,00;         1;17.685.524,10;        --;           --;        71;    12.060,50;       570;     4.506,80;     3.872;       221,10;    34.540;        49,50;    71.261;        24,00;   637.252;        12,00;   561.797;         5,00
01.07.2020; ;38;32;36; 2;44;39;--;--;1;0600168;815454; 21.628.699,00;   Jackpot; 1.384.236,70;         1;   834.479,70;        20;    20.861,90;       231;     5.418,60;     1.321;       315,80;    14.975;        55,70;    26.649;        31,30;   295.272;        12,70;   217.063;         5,00
04.07.2020; ;19;49;17;36;33; 6;--;--;0;0460702;317884; 43.168.200,00;         2; 2.073.500,70;         4;   411.790,20;        79;    10.425,00;     1.023;     2.415,10;     4.044;       203,60;    50.292;        32,70;    68.778;        23,90;   854.306;         8,60;   469.945;         5,00
08.07.2020; ;15;41; 9;44;28;23;--;--;7;5195474;069937; 21.768.189,00;   Jackpot; 1.393.164,00;         2;   389.725,50;        56;     6.959,30;       308;     3.796,00;     2.390;       163,00;    16.420;        47,40;    43.498;        17,90;   309.152;        11,30;   339.284;         5,00
11.07.2020; ;29;32;46;16;38; 8;--;--;7;4663421;948691; 43.571.856,00;   Jackpot; 4.181.762,70;         4;   393.477,80;        89;     8.842,10;       795;     2.969,60;     4.759;       165,30;    35.647;        44,10;    85.262;        18,40;   639.886;        11,00;   651.643;         5,00
15.07.2020; ;20;13;25;14;35;47;--;--;6;5640498;475458; 22.183.586,00;   Jackpot; 5.601.512,20;   Jackpot;   815.135,30;        31;    13.147,30;       227;     5.386,30;     1.944;       209,60;    14.626;        55,70;    37.543;        21,70;   293.574;        12,40;   304.138;         5,00
18.07.2020; ; 8;11;25;34;28;49;--;--;7;7616836;465687; 43.668.022,00;   Jackpot; 8.396.265,60;         1; 2.365.731,50;        77;    10.068,80;       571;     4.073,30;     4.295;       180,50;    33.709;        45,90;    88.841;        17,40;   667.482;        10,40;   706.659;         5,00
22.07.2020; ;44;25;17; 6;11;24;--;--;1;0045345;240268; 23.087.877,00;   Jackpot; 9.873.889,70;   Jackpot;   862.344,40;        27;    15.969,30;       364;     3.553,60;     2.225;       193,70;    24.035;        35,80;    40.134;        21,40;   434.221;         8,90;   288.574;         5,00
25.07.2020; ; 4;37;10; 2;27;18;--;--;0;6710587;783695; 44.604.869,00;   Jackpot;12.728.601,30;   Jackpot; 2.561.300,10;        74;    11.479,40;     1.030;     2.474,20;     4.324;       196,40;    52.426;        32,40;    72.728;        23,30;   875.844;         8,70;   491.633;         5,00
29.07.2020; ;35;20;15;34; 3;43;--;--;7;1896572;526211; 24.330.919,00;   Jackpot;14.285.780,10;         1; 3.452.009,60;        54;     8.247,30;       260;     5.138,70;     2.108;       211,20;    15.412;        57,70;    41.163;        21,60;   307.271;        13,00;   340.237;         5,00
01.08.2020; ;39; 1;33;20;24;38;--;--;0;6416581;217259; 46.619.520,00;   Jackpot;17.269.429,30;         2;   898.436,20;        62;    14.490,90;       673;     4.004,90;     3.545;       253,40;    40.504;        44,30;    63.205;        28,40;   736.376;        10,90;   471.477;         5,00
05.08.2020; ;10;42;33; 6; 8;24;--;--;4;1123004;463664; 25.914.113,00;   Jackpot;18.927.932,50;         1;   947.106,30;        63;     7.516,70;       553;     2.569,00;     3.034;       156,00;    27.604;        34,30;    51.072;        18,50;   460.450;         9,20;   365.498;         5,00
08.08.2020; ;28;48; 8;18;14;25;--;--;7;1902288;556270; 47.966.747,00;   Jackpot;21.997.804,30;         1; 1.734.790,10;       109;     7.957,70;       891;     2.920,50;     6.105;       142,00;    45.840;        37,80;    90.318;        19,20;   673.552;        11,50;   713.120;         5,00
12.08.2020; ;21;35;20;34; 4;45;--;--;4;2381701;744790; 27.274.843,00;   Jackpot;23.743.394,20;         2;   513.034,30;        30;    17.101,10;       252;     6.107,50;     1.903;       269,50;    17.020;        60,20;    39.155;        26,20;   349.859;        13,10;   326.229;         5,00
15.08.2020; ;24;40;44;31;46;16;--;--;0;8248977;641556; 50.051.244,00;   Jackpot;26.946.673,80;         3;   644.484,00;        79;    12.237,00;       853;     3.399,90;     3.907;       247,40;    47.806;        40,40;    70.770;        27,30;   836.072;        10,40;   497.564;         5,00
19.08.2020; ;27;48;38;18; 5;22;--;--;1;7374934;744200; 37.832.673,00;         3; 9.789.321,60;         8;   178.996,80;       110;     6.508,90;     1.098;     1.956,20;     3.721;       192,40;    40.146;        35,60;    59.900;        23,90;   647.714;         9,90;   435.059;         5,00
22.08.2020; ;29; 2;10;37; 1; 8;--;--;5;6886345;557299; 43.386.097,00;   Jackpot; 2.776.710,20;   Jackpot; 1.580.772,30;        66;    11.975,50;       598;     3.965,10;     4.262;       185,40;    35.710;        44,20;    81.723;        19,30;   663.528;        10,70;   621.723;         5,00
26.08.2020; ;40;18;39;26;15; 3;--;--;3;7286128;323505; 22.256.693,00;   Jackpot; 4.201.138,50;   Jackpot; 2.388.121,60;        39;    10.350,60;       355;     3.411,30;     2.440;       165,40;    19.553;        41,20;    43.998;        18,30;   359.091;        10,10;   326.085;         5,00
29.08.2020; ;19; 1;36;12;48;20;--;--;5;2955027;215621; 44.228.545,00;   Jackpot; 7.031.765,30;         4; 1.001.540,60;        62;    13.048,70;       553;     4.388,80;     3.868;       209,10;    31.831;        50,80;    76.381;        21,10;   622.517;        11,60;   620.647;         5,00
02.09.2020; ;39;49; 6;10;23;45;--;--;3;2374797;864340; 23.811.234,00;   Jackpot; 8.555.684,20;   Jackpot;   872.108,30;        45;     9.690,00;       435;     3.007,20;     2.310;       188,70;    20.723;        42,00;    43.917;        19,80;   377.123;        10,40;   332.123;         5,00
05.09.2020; ; 7; 1;19; 3;13;44;--;--;5;1053079;928148; 45.737.863,00;   Jackpot;11.482.907,40;         6;   415.243,80;       185;     4.376,60;     1.781;     1.363,80;     8.513;        95,10;    72.954;        22,10;   124.300;        13,00; 1.014.880;         7,10;   749.632;         5,00
09.09.2020; ;35;49;24;46;22; 9;--;--;0;4223949;285938; 24.874.616,00;   Jackpot;13.074.882,80;   Jackpot;   958.872,20;        25;    19.177,40;       309;     4.654,70;     1.546;       310,10;    17.967;        53,30;    31.250;        30,60;   363.086;        11,80;   251.322;         5,00
